id,release_date,movie,production_budget,domestic_gross,worldwide_gross,tconst,primary_title,original_title,start_year,runtime_minutes,genres
39,2017-11-17,The Star,20000000.0,40847995.0,62758010.0,tt4587656,The Star,The Star,2017,86.0,"Adventure,Animation,Comedy"
43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,tt1772317,Nerve,Nerve,2011,83.0,"Comedy,Drama"
43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,tt2495778,Nerve,Nerve,2013,86.0,"Drama,Mystery,Thriller"
43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,tt3531824,Nerve,Nerve,2016,96.0,"Action,Adventure,Crime"
43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,tt5324464,Nerve,Nerve,2015,62.0,"Documentary,History"
48,2016-02-19,Risen,20000000.0,36880033.0,46255763.0,tt0850709,Risen,Risen,2010,121.0,"Biography,Drama"
48,2016-02-19,Risen,20000000.0,36880033.0,46255763.0,tt3231054,Risen,Risen,2016,107.0,"Action,Adventure,Drama"
49,2010-08-18,Vampires Suck,20000000.0,36661504.0,81424988.0,tt1666186,Vampires Suck,Vampires Suck,2010,82.0,Comedy
50,1979-12-21,The Black Hole,20000000.0,35841901.0,35841901.0,tt6971106,The Black Hole,The Black Hole,2017,,Comedy
51,2010-09-01,The American,20000000.0,35606376.0,67950723.0,tt1440728,The American,The American,2010,105.0,"Crime,Drama,Thriller"
53,2011-11-04,A Very Harold & Kumar 3D Christmas,20000000.0,35061031.0,36265745.0,tt1268799,A Very Harold & Kumar 3D Christmas,A Very Harold & Kumar 3D Christmas,2011,90.0,"Adventure,Comedy"
55,2013-01-04,Texas Chainsaw 3D,20000000.0,34341945.0,47666013.0,tt1572315,Texas Chainsaw 3D,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller"
60,1995-10-27,Copycat,20000000.0,32051917.0,32051917.0,tt2236686,Copycat,Copycat,2016,90.0,Comedy
62,2010-03-12,She's Out of My League,20000000.0,32010860.0,48680977.0,tt0815236,She's Out of My League,She's Out of My League,2010,104.0,"Comedy,Romance"
63,2008-11-26,Milk,20000000.0,31841299.0,57293371.0,tt4418698,Milk,Milk,2015,91.0,"Documentary,Family"
65,2011-08-31,The Debt,20000000.0,31177548.0,46604054.0,tt1226753,The Debt,The Debt,2010,113.0,"Drama,Thriller"
69,1998-03-20,Wild Things,20000000.0,29795299.0,55576699.0,tt2513868,Wild Things,Wild Things,2012,39.0,"Documentary,Western"
76,2013-08-23,The World's End,20000000.0,26004851.0,47508505.0,tt1213663,The World's End,The World's End,2013,109.0,"Action,Comedy,Sci-Fi"
78,2010-09-24,You Again,20000000.0,25702053.0,32838945.0,tt1414382,You Again,You Again,2010,105.0,"Comedy,Family,Romance"
81,2018-12-25,On the Basis of Sex,20000000.0,24622687.0,38073377.0,tt4669788,On the Basis of Sex,On the Basis of Sex,2018,120.0,"Biography,Drama"
82,2014-02-14,Endless Love,20000000.0,23438250.0,34718173.0,tt2318092,Endless Love,Endless Love,2014,104.0,"Drama,Romance"
83,2006-09-08,The Covenant,20000000.0,23364784.0,38164784.0,tt3296724,The Covenant,The Covenant,2013,99.0,Musical
83,2006-09-08,The Covenant,20000000.0,23364784.0,38164784.0,tt5607782,The Covenant,The Covenant,2017,90.0,Horror
84,2011-07-01,Monte Carlo,20000000.0,23186769.0,39686769.0,tt1067774,Monte Carlo,Monte Carlo,2011,109.0,"Adventure,Comedy,Family"
85,2006-03-24,Stay Alive,20000000.0,23086480.0,23187506.0,tt9313936,Stay Alive,Stay Alive,2019,72.0,Documentary
87,2017-06-16,Rough Night,20000000.0,22105643.0,46844357.0,tt4799050,Rough Night,Rough Night,2017,101.0,"Comedy,Crime,Thriller"
88,1998-12-04,Psycho,20000000.0,21541218.0,37226218.0,tt3000390,Psycho,Psycho,2013,86.0,Thriller
88,1998-12-04,Psycho,20000000.0,21541218.0,37226218.0,tt9109976,Psycho,Psycho,2018,,"Drama,Thriller"
91,2009-08-21,Shorts,20000000.0,20919166.0,29870801.0,tt3257168,Shorts,Shorts,2013,95.0,Drama
92,1998-10-30,Vampires,20000000.0,20268825.0,20268825.0,tt1500906,Vampires,Vampires,2010,88.0,"Comedy,Fantasy,Horror"
94,2015-11-20,Secret in Their Eyes,20000000.0,20180155.0,32608019.0,tt1741273,Secret in Their Eyes,Secret in Their Eyes,2015,111.0,"Crime,Drama,Mystery"
99,1981-07-31,Under the Rainbow,20000000.0,18826490.0,18826490.0,tt4670270,Under the Rainbow,Under the Rainbow,2015,75.0,Horror
99,1981-07-31,Under the Rainbow,20000000.0,18826490.0,18826490.0,tt5131054,Under the Rainbow,Under the Rainbow,2014,12.0,"Biography,Documentary,Family"
99,1981-07-31,Under the Rainbow,20000000.0,18826490.0,18826490.0,tt9662290,Under the Rainbow,Under the Rainbow,2018,52.0,Documentary
16,2004-09-03,Paparazzi,20000000.0,15712072.0,16612072.0,tt5303564,Paparazzi,Paparazzi,2015,110.0,"Action,Drama,Romance"
22,2012-04-13,Lockout,20000000.0,14326865.0,33943049.0,tt1592525,Lockout,Lockout,2012,95.0,"Action,Sci-Fi,Thriller"
24,2011-09-30,What's Your Number?,20000000.0,14011084.0,30163785.0,tt0770703,What's Your Number?,What's Your Number?,2011,106.0,"Comedy,Romance"
27,2015-10-30,Burnt,20000000.0,13651946.0,36773510.0,tt2503944,Burnt,Burnt,2015,101.0,"Comedy,Drama"
27,2015-10-30,Burnt,20000000.0,13651946.0,36773510.0,tt4607118,Burnt,Burnt,2014,,"Comedy,Drama"
28,2004-04-30,Envy,20000000.0,13548322.0,14566246.0,tt2402597,Envy,Envy,2011,90.0,Drama
31,2008-09-19,Ghost Town,20000000.0,13367624.0,29958228.0,tt8890082,Ghost Town,Ghost Town,2018,26.0,"Documentary,History"
33,2016-02-26,Triple 9,20000000.0,12639297.0,25943792.0,tt1712261,Triple 9,Triple 9,2016,115.0,"Crime,Thriller"
34,2016-09-02,The Light Between Oceans,20000000.0,12545979.0,22281732.0,tt2547584,The Light Between Oceans,The Light Between Oceans,2016,133.0,"Drama,Romance"
37,2009-03-27,12 Rounds,20000000.0,12234694.0,17306648.0,tt3517850,12 Rounds,12 Rounds,2017,,"Action,Drama,Romance"
38,2010-10-01,Let Me In,20000000.0,12134935.0,28270399.0,tt1228987,Let Me In,Let Me In,2010,116.0,"Drama,Fantasy,Horror"
38,2010-10-01,Let Me In,20000000.0,12134935.0,28270399.0,tt7122852,Let Me In,Let Me In,2017,74.0,Horror
47,2016-06-03,Popstar: Never Stop Never Stopping,20000000.0,9496130.0,9537120.0,tt3960412,Popstar: Never Stop Never Stopping,Popstar: Never Stop Never Stopping,2016,87.0,"Comedy,Music"
48,2017-10-27,Thank You for Your Service,20000000.0,9479390.0,9985316.0,tt2352196,Thank You for Your Service,Thank You for Your Service,2015,88.0,"Documentary,Drama"
48,2017-10-27,Thank You for Your Service,20000000.0,9479390.0,9985316.0,tt2776878,Thank You for Your Service,Thank You for Your Service,2017,109.0,"Biography,Drama,War"
49,2009-12-04,Everybody's Fine,20000000.0,9208876.0,9208876.0,tt5328352,Everybody's Fine,Everybody's Fine,2016,105.0,Drama
51,2013-09-20,Battle of the Year,20000000.0,8888355.0,16723377.0,tt1532958,Battle of the Year,Battle of the Year,2013,110.0,"Drama,Music"
54,2005-09-09,The Man,20000000.0,8330720.0,10393696.0,tt7235388,The Man,The Man,2016,,Drama
56,2014-12-12,Inherent Vice,20000000.0,8110975.0,14772346.0,tt1791528,Inherent Vice,Inherent Vice,2014,148.0,"Comedy,Crime,Drama"
58,2013-10-11,Machete Kills,20000000.0,8008161.0,18273009.0,tt2002718,Machete Kills,Machete Kills,2013,107.0,"Action,Crime,Sci-Fi"
61,2005-09-16,Proof,20000000.0,7535331.0,8284331.0,tt5531336,Proof,Proof,2017,,"Comedy,Mystery,Sci-Fi"
63,2003-03-14,Willard,20000000.0,6882696.0,6882696.0,tt6072228,Willard,Willard,2017,,Drama
65,2015-04-24,Little Boy,20000000.0,6485961.0,17769299.0,tt1810683,Little Boy,Little Boy,2015,106.0,"Drama,History,War"
67,2012-10-26,Chasing Mavericks,20000000.0,6002756.0,8300821.0,tt1629757,Chasing Mavericks,Chasing Mavericks,2012,116.0,"Biography,Drama,Sport"
68,2014-12-31,A Most Violent Year,20000000.0,5749134.0,8846875.0,tt2937898,A Most Violent Year,A Most Violent Year,2014,125.0,"Crime,Drama,Thriller"
69,2011-11-23,A Dangerous Method,20000000.0,5702083.0,14807531.0,tt1571222,A Dangerous Method,A Dangerous Method,2011,99.0,"Biography,Drama,Romance"
73,2004-10-29,Birth,20000000.0,5005899.0,14603001.0,tt4849322,Birth,Birth,2015,9.0,"Adventure,Documentary"
74,2016-08-26,Hands of Stone,20000000.0,4712792.0,5031975.0,tt1781827,Hands of Stone,Hands of Stone,2016,111.0,"Action,Biography,Drama"
78,2012-09-07,The Cold Light of Day,20000000.0,3763583.0,25361206.0,tt1366365,The Cold Light of Day,The Cold Light of Day,2012,93.0,"Action,Thriller"
81,2018-10-26,Suspiria,20000000.0,2483472.0,7034615.0,tt1034415,Suspiria,Suspiria,2018,152.0,"Fantasy,Horror,Mystery"
82,2017-11-03,LBJ,20000000.0,2468683.0,2507181.0,tt4778988,LBJ,LBJ,2016,98.0,"Biography,Drama,History"
85,2015-11-13,My All-American,20000000.0,2246000.0,2246000.0,tt3719896,My All-American,My All-American,2015,118.0,"Biography,Drama,Sport"
89,2002-12-06,Equilibrium,20000000.0,1190018.0,5345869.0,tt2549398,Equilibrium,Equilibrium,2012,77.0,"Comedy,Mystery,Thriller"
89,2002-12-06,Equilibrium,20000000.0,1190018.0,5345869.0,tt4283858,Equilibrium,Equilibrium,2013,,Mystery
90,2011-04-29,Dylan Dog: Dead of Night,20000000.0,1186538.0,6093725.0,tt1013860,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,2010,107.0,"Action,Comedy,Crime"
94,2010-08-06,Middle Men,20000000.0,754301.0,754301.0,tt1664697,Middle Men,Middle Men,2010,82.0,"Action,Comedy,Crime"
96,2010-12-03,All Good Things,20000000.0,582024.0,873617.0,tt1175709,All Good Things,All Good Things,2010,101.0,"Crime,Drama,Mystery"
97,2015-11-13,By the Sea,20000000.0,538460.0,3727746.0,tt3707106,By the Sea,By the Sea,2015,122.0,"Drama,Romance"
1,2010-12-10,The Tempest,20000000.0,277943.0,277943.0,tt1274300,The Tempest,The Tempest,2010,110.0,"Comedy,Drama,Fantasy"
1,2010-12-10,The Tempest,20000000.0,277943.0,277943.0,tt1683003,The Tempest,The Tempest,2010,131.0,Drama
1,2010-12-10,The Tempest,20000000.0,277943.0,277943.0,tt3840898,The Tempest,The Tempest,2014,169.0,"Comedy,Drama"
1,2010-12-10,The Tempest,20000000.0,277943.0,277943.0,tt9151364,The Tempest,The Tempest,2019,,Drama
6,2015-10-30,Regression,20000000.0,55039.0,15824374.0,tt3319920,Regression,Regression,2015,106.0,"Crime,Horror,Mystery"
8,2012-12-31,Zambezia,20000000.0,0.0,34454336.0,tt1488181,Zambezia,Zambezia,2012,83.0,"Adventure,Animation,Comedy"
11,2015-05-29,Survivor,20000000.0,0.0,1703281.0,tt2215463,Survivor,Survivor,2012,81.0,"Biography,Crime,Documentary"
11,2015-05-29,Survivor,20000000.0,0.0,1703281.0,tt3247714,Survivor,Survivor,2015,96.0,"Action,Crime,Thriller"
11,2015-05-29,Survivor,20000000.0,0.0,1703281.0,tt3297792,Survivor,Survivor,2014,93.0,"Action,Adventure,Fantasy"
11,2015-05-29,Survivor,20000000.0,0.0,1703281.0,tt5684336,Survivor,Survivor,2016,87.0,"Crime,Thriller"
12,2016-11-18,The History of Love,20000000.0,0.0,476624.0,tt0443533,The History of Love,The History of Love,2016,134.0,"Drama,Romance,War"
14,2014-08-29,Dwegons and Leprechauns,20000000.0,0.0,0.0,tt1134666,Dwegons and Leprechauns,Dwegons and Leprechauns,2014,98.0,Animation
15,2016-07-22,Fight Valley,20000000.0,0.0,0.0,tt4280822,Fight Valley,Fight Valley,2016,90.0,"Action,Drama"
17,2018-12-13,Bird Box,19800000.0,0.0,0.0,tt2737304,Bird Box,Bird Box,2018,124.0,"Drama,Horror,Sci-Fi"
19,2017-12-01,The Shape of Water,19500000.0,63859435.0,195790794.0,tt5580390,The Shape of Water,The Shape of Water,2017,123.0,"Adventure,Drama,Fantasy"
22,2013-08-23,The Frozen Ground,19200000.0,0.0,5617460.0,tt2005374,The Frozen Ground,The Frozen Ground,2013,105.0,"Crime,Drama,Mystery"
23,2011-07-29,The Devil's Double,19100000.0,1361512.0,5965646.0,tt1270262,The Devil's Double,The Devil's Double,2011,109.0,"Biography,Drama,Thriller"
27,2011-06-24,Bad Teacher,19000000.0,100292856.0,215448997.0,tt1284575,Bad Teacher,Bad Teacher,2011,92.0,"Comedy,Romance"
28,2016-08-12,Sausage Party,19000000.0,97670358.0,141344255.0,tt1700841,Sausage Party,Sausage Party,2016,89.0,"Adventure,Animation,Comedy"
29,1989-09-15,Sea of Love,19000000.0,58571513.0,58571513.0,tt6760504,Sea of Love,Sea of Love,2016,47.0,"Drama,Mystery,Romance"
36,2010-02-26,The Crazies,19000000.0,39123589.0,56445534.0,tt0455407,The Crazies,The Crazies,2010,101.0,"Horror,Thriller"
39,2010-08-20,The Switch,19000000.0,27758465.0,49858465.0,tt0889573,The Switch,The Switch,2010,101.0,"Comedy,Drama,Romance"
40,2010-01-08,Leap Year,19000000.0,25918920.0,32618920.0,tt1216492,Leap Year,Leap Year,2010,100.0,"Comedy,Romance"
41,2013-11-08,The Book Thief,19000000.0,21488481.0,76086711.0,tt0816442,The Book Thief,The Book Thief,2013,131.0,"Drama,War"
47,1998-01-09,Firestorm,19000000.0,8123860.0,8123860.0,tt1436031,Firestorm,Firestorm,2010,54.0,Documentary
48,2011-03-04,Take Me Home Tonight,19000000.0,6928068.0,7576604.0,tt0810922,Take Me Home Tonight,Take Me Home Tonight,2011,97.0,"Comedy,Drama,Romance"
49,2012-09-28,Won't Back Down,19000000.0,5310554.0,5745503.0,tt1870529,Won't Back Down,Won't Back Down,2012,121.0,Drama
49,2012-09-28,Won't Back Down,19000000.0,5310554.0,5745503.0,tt3779570,Won't Back Down,Won't Back Down,2014,114.0,Sport
50,2018-06-01,Action Point,19000000.0,5059608.0,5103675.0,tt6495770,Action Point,Action Point,2018,85.0,Comedy
63,2001-02-02,Left Behind,18500000.0,4221341.0,4221341.0,tt2243377,Left Behind,Left Behind,2012,86.0,"Horror,Mystery,Thriller"
63,2001-02-02,Left Behind,18500000.0,4221341.0,4221341.0,tt2467046,Left Behind,Left Behind,2014,110.0,"Action,Drama,Fantasy"
63,2001-02-02,Left Behind,18500000.0,4221341.0,4221341.0,tt5970386,Left Behind,Left Behind,2016,24.0,"Documentary,Drama"
57,2014-10-03,Left Behind,16000000.0,14019924.0,20769209.0,tt2243377,Left Behind,Left Behind,2012,86.0,"Horror,Mystery,Thriller"
57,2014-10-03,Left Behind,16000000.0,14019924.0,20769209.0,tt2467046,Left Behind,Left Behind,2014,110.0,"Action,Drama,Fantasy"
57,2014-10-03,Left Behind,16000000.0,14019924.0,20769209.0,tt5970386,Left Behind,Left Behind,2016,24.0,"Documentary,Drama"
64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,tt2004420,Neighbors,Neighbors,2014,97.0,Comedy
64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,tt3638264,Neighbors,Neighbors,2013,22.0,"Documentary,Drama"
64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,tt9386300,Neighbors,Neighbors,2018,74.0,Documentary
64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,tt9392532,Neighbors,Neighbors,2018,90.0,"Comedy,Drama"
64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,tt9702034,Neighbors,Neighbors,2012,,Drama
66,1994-07-29,The Mask,18000000.0,119920129.0,351620129.0,tt2630158,The Mask,The Mask,2012,9.0,"Documentary,Drama,Family"
66,1994-07-29,The Mask,18000000.0,119920129.0,351620129.0,tt7504864,The Mask,The Mask,2017,139.0,"Crime,Fantasy,Thriller"
67,1988-06-03,Big,18000000.0,114968774.0,151668774.0,tt7766254,Big,Big,2017,99.0,Documentary
77,2016-03-25,My Big Fat Greek Wedding 2,18000000.0,59689605.0,92096558.0,tt3760922,My Big Fat Greek Wedding 2,My Big Fat Greek Wedding 2,2016,94.0,"Comedy,Romance"
78,2015-09-11,The Perfect Guy,18000000.0,57027435.0,60278166.0,tt3862750,The Perfect Guy,The Perfect Guy,2015,100.0,"Crime,Drama,Horror"
80,2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,18000000.0,52698535.0,73695194.0,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,Diary of a Wimpy Kid: Rodrick Rules,2011,99.0,"Comedy,Family"
83,2011-04-08,Soul Surfer,18000000.0,43853424.0,47158652.0,tt1596346,Soul Surfer,Soul Surfer,2011,112.0,"Biography,Drama,Family"
85,2018-06-29,Uncle Drew,18000000.0,42469946.0,46527161.0,tt7334528,Uncle Drew,Uncle Drew,2018,103.0,"Comedy,Sport"
86,2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),18000000.0,42340598.0,103215094.0,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),2014,119.0,"Comedy,Drama"
90,2013-07-26,Blue Jasmine,18000000.0,33404871.0,102912961.0,tt2334873,Blue Jasmine,Blue Jasmine,2013,98.0,Drama
95,2015-08-07,Ricki and the Flash,18000000.0,26839498.0,41166033.0,tt3623726,Ricki and the Flash,Ricki and the Flash,2015,101.0,"Comedy,Drama,Music"
96,1989-12-13,Glory,18000000.0,26593580.0,26593580.0,tt2197748,Glory,Glory,2013,71.0,"Comedy,Drama"
98,2015-11-13,Love the Coopers,18000000.0,26302731.0,42227490.0,tt2279339,Love the Coopers,Love the Coopers,2015,107.0,"Comedy,Fantasy,Romance"
2,2009-09-18,Love Happens,18000000.0,22965110.0,36133014.0,tt4809870,Love Happens,Love Happens,2010,88.0,Drama
2,2009-09-18,Love Happens,18000000.0,22965110.0,36133014.0,tt8008626,Love Happens,Love Happens,2018,,"Comedy,Horror,Romance"
3,2009-09-25,Fame,18000000.0,22455510.0,80227619.0,tt5861350,Fame,Fame,2017,58.0,Documentary
4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,tt2786328,The Circle,The Circle,2013,48.0,"Adventure,Documentary,History"
4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,tt2943946,The Circle,The Circle,2017,93.0,"Drama,Horror,Thriller"
4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,tt4287320,The Circle,The Circle,2017,110.0,"Drama,Sci-Fi,Thriller"
4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,tt6954894,The Circle,The Circle,2017,65.0,Documentary
4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,tt8680408,The Circle,The Circle,2016,,Drama
6,2010-11-05,127 Hours,18000000.0,18335230.0,60217171.0,tt1542344,127 Hours,127 Hours,2010,94.0,"Adventure,Biography,Drama"
9,2016-01-15,Norm of the North,18000000.0,17062499.0,30535660.0,tt1594972,Norm of the North,Norm of the North,2016,90.0,"Adventure,Animation,Comedy"
11,2013-08-16,Jobs,18000000.0,16131410.0,43402515.0,tt2357129,Jobs,Jobs,2013,128.0,"Biography,Drama"
14,2014-07-25,And So It Goes,18000000.0,15160801.0,17920013.0,tt2465146,And So It Goes,And So It Goes,2014,94.0,"Comedy,Drama,Romance"
19,2014-01-31,Labor Day,18000000.0,13371528.0,14189810.0,tt1967545,Labor Day,Labor Day,2013,111.0,"Drama,Romance"
20,2013-08-30,Getaway,18000000.0,10501938.0,11813989.0,tt2167202,Getaway,Getaway,2013,90.0,"Action,Crime,Thriller"
20,2013-08-30,Getaway,18000000.0,10501938.0,11813989.0,tt7371048,Getaway,Getaway,2017,,Thriller
25,2010-01-15,The Last Station,18000000.0,6617867.0,15696146.0,tt2627798,The Last Station,The Last Station,2011,,Drama
26,1981-06-26,Dragonslayer,18000000.0,6000000.0,6000000.0,tt1633989,Dragonslayer,Dragonslayer,2011,74.0,Documentary
32,1996-12-25,Hamlet,18000000.0,4501094.0,7129670.0,tt1964758,Hamlet,Hamlet,2011,88.0,Drama
32,1996-12-25,Hamlet,18000000.0,4501094.0,7129670.0,tt3265782,Hamlet,Hamlet,2015,75.0,Drama
32,1996-12-25,Hamlet,18000000.0,4501094.0,7129670.0,tt4052786,Hamlet,Hamlet,2014,90.0,Drama
32,1996-12-25,Hamlet,18000000.0,4501094.0,7129670.0,tt4197632,Hamlet,Hamlet,2015,184.0,Drama
32,1996-12-25,Hamlet,18000000.0,4501094.0,7129670.0,tt4431574,Hamlet,Hamlet,2017,,Drama
32,1996-12-25,Hamlet,18000000.0,4501094.0,7129670.0,tt5104954,Hamlet,Hamlet,2016,166.0,Drama
32,1996-12-25,Hamlet,18000000.0,4501094.0,7129670.0,tt6555348,Hamlet,Hamlet,2017,93.0,Drama
34,2000-05-12,Hamlet,2000000.0,1577287.0,2419669.0,tt1964758,Hamlet,Hamlet,2011,88.0,Drama
34,2000-05-12,Hamlet,2000000.0,1577287.0,2419669.0,tt3265782,Hamlet,Hamlet,2015,75.0,Drama
34,2000-05-12,Hamlet,2000000.0,1577287.0,2419669.0,tt4052786,Hamlet,Hamlet,2014,90.0,Drama
34,2000-05-12,Hamlet,2000000.0,1577287.0,2419669.0,tt4197632,Hamlet,Hamlet,2015,184.0,Drama
34,2000-05-12,Hamlet,2000000.0,1577287.0,2419669.0,tt4431574,Hamlet,Hamlet,2017,,Drama
34,2000-05-12,Hamlet,2000000.0,1577287.0,2419669.0,tt5104954,Hamlet,Hamlet,2016,166.0,Drama
34,2000-05-12,Hamlet,2000000.0,1577287.0,2419669.0,tt6555348,Hamlet,Hamlet,2017,93.0,Drama
33,2014-04-11,The Railway Man,18000000.0,4438438.0,23910210.0,tt2058107,The Railway Man,The Railway Man,2013,116.0,"Biography,Drama,Romance"
34,1995-12-29,Restoration,18000000.0,4100000.0,4100000.0,tt3842962,Restoration,Restoration,2016,50.0,"Sci-Fi,Thriller"
34,1995-12-29,Restoration,18000000.0,4100000.0,4100000.0,tt4270112,Restoration,Restoration,2014,47.0,Horror
34,1995-12-29,Restoration,18000000.0,4100000.0,4100000.0,tt4517738,Restoration,Restoration,2016,92.0,Horror
34,1995-12-29,Restoration,18000000.0,4100000.0,4100000.0,tt4926752,Restoration,Restoration,2016,93.0,Drama
35,2016-03-18,Midnight Special,18000000.0,3712282.0,7680250.0,tt2649554,Midnight Special,Midnight Special,2016,112.0,"Action,Drama,Mystery"
36,2016-11-25,Miss Sloane,18000000.0,3500605.0,7719630.0,tt4540710,Miss Sloane,Miss Sloane,2016,132.0,"Drama,Thriller"
37,2013-09-27,Metallica Through the Never,18000000.0,3419967.0,9082906.0,tt2172935,Metallica Through the Never,Metallica Through the Never,2013,93.0,Music
39,1996-02-23,Unforgettable,18000000.0,2483790.0,2483790.0,tt1247436,Unforgettable,Unforgettable,2010,88.0,Documentary
39,1996-02-23,Unforgettable,18000000.0,2483790.0,2483790.0,tt2187167,Unforgettable,Unforgettable,2014,130.0,"Drama,Romance"
39,1996-02-23,Unforgettable,18000000.0,2483790.0,2483790.0,tt3462710,Unforgettable,Unforgettable,2017,100.0,"Drama,Thriller"
4,2017-04-21,Unforgettable,12000000.0,11368012.0,16221211.0,tt1247436,Unforgettable,Unforgettable,2010,88.0,Documentary
4,2017-04-21,Unforgettable,12000000.0,11368012.0,16221211.0,tt2187167,Unforgettable,Unforgettable,2014,130.0,"Drama,Romance"
4,2017-04-21,Unforgettable,12000000.0,11368012.0,16221211.0,tt3462710,Unforgettable,Unforgettable,2017,100.0,"Drama,Thriller"
43,2013-03-01,Phantom,18000000.0,1034589.0,1199510.0,tt1922685,Phantom,Phantom,2013,98.0,"Drama,History,Thriller"
43,2013-03-01,Phantom,18000000.0,1034589.0,1199510.0,tt3088580,Phantom,Phantom,2013,76.0,Drama
43,2013-03-01,Phantom,18000000.0,1034589.0,1199510.0,tt3469244,Phantom,Phantom,2015,136.0,"Action,Drama,Thriller"
43,2013-03-01,Phantom,18000000.0,1034589.0,1199510.0,tt7598276,Phantom,Phantom,2018,106.0,"Crime,Horror,Thriller"
