tmdb_id,tconst,primary_title,original_title,movie,runtime_minutes,genres,genre_ids,averagerating,numvotes,release_date_x,release_date_y,vote_average,vote_count,popularity,domestic_gross,production_budget,worldwide_gross
404378,tt3606888,A Street Cat Named Bob,A Street Cat Named Bob,A Street Cat Named Bob,103.0,"Biography,Comedy,Drama","[18, 10751, 35]",7.4,23204,2016-11-18,2016-11-18,7.5,500,7.12,82703,8000000,17382693
265177,tt3612616,Mommy,Mommy,Mommy,139.0,Drama,[18],8.1,43020,2015-01-23,2014-08-29,8.3,1399,11.095,3498695,4900000,17536004
266639,tt3614530,Jem and the Holograms,Jem and the Holograms,Jem and the Holograms,118.0,"Adventure,Drama,Family","[18, 14, 10402]",4.1,6683,2015-10-23,2015-10-23,5.4,241,7.942,2184640,5000000,2368937
286565,tt3622592,Paper Towns,Paper Towns,Paper Towns,109.0,"Comedy,Drama,Mystery","[18, 9648, 10749]",6.3,87742,2015-07-24,2015-07-24,6.0,3587,11.564,32000304,12000000,85450484
275601,tt3623726,Ricki and the Flash,Ricki and the Flash,Ricki and the Flash,101.0,"Comedy,Drama,Music","[35, 18, 10402]",5.9,20932,2015-08-07,2015-08-07,5.8,473,8.247,26839498,18000000,41166033
326423,tt3628584,Barbershop: The Next Cut,Barbershop: The Next Cut,Barbershop: The Next Cut,111.0,"Comedy,Drama",[35],5.9,13306,2016-04-15,2016-04-15,6.0,248,12.845999999999998,54030051,20000000,54404202
369885,tt3640424,Allied,Allied,Allied,124.0,"Action,Drama,Romance","[28, 18, 10752, 10749, 53]",7.1,125741,2016-11-23,2016-11-23,6.7,2765,19.611,40098064,106000000,119266661
373314,tt3658772,Misconduct,Misconduct,Misconduct,106.0,"Crime,Drama,Mystery","[18, 53, 9648]",5.3,13550,2016-02-05,2016-02-05,5.5,301,7.2989999999999995,0,11000000,2352511
286217,tt3659388,The Martian,The Martian,The Martian,144.0,"Adventure,Drama,Sci-Fi","[18, 12, 878]",8.0,680116,2015-10-02,2015-10-02,7.7,12172,22.855999999999998,228433663,108000000,655271443
289180,tt3666210,H.,H.,H.,93.0,"Drama,Sci-Fi,Thriller","[53, 18, 878]",5.9,443,2014-12-31,2014-09-07,6.3,8,2.157,0,200000,0
296098,tt3682448,Bridge of Spies,Bridge of Spies,Bridge of Spies,142.0,"Drama,History,Thriller","[53, 18]",7.6,263004,2015-10-16,2015-10-16,7.2,4313,12.835999999999999,72313754,40000000,162498338
334527,tt3687310,Criminal Activities,Criminal Activities,Criminal Activities,94.0,"Crime,Drama,Thriller","[53, 80, 18]",5.8,7739,2015-11-20,2015-11-20,5.9,166,7.914,0,7000000,386744
267935,tt3691740,The BFG,The BFG,The BFG,117.0,"Adventure,Family,Fantasy","[12, 10751, 14]",6.4,69340,2016-07-01,2016-07-01,6.2,1916,20.08,55483770,140000000,199646680
314385,tt3707106,By the Sea,By the Sea,By the Sea,122.0,"Drama,Romance","[18, 10749]",5.3,16206,2015-11-13,2015-11-13,5.4,306,6.471,538460,20000000,3727746
277685,tt3713166,Unfriended,Unfriended,Unfriended,83.0,"Horror,Mystery,Thriller","[27, 53]",5.6,62043,2015-04-17,2015-04-17,5.4,2019,8.12,32789645,1000000,64364198
346672,tt3717252,Underworld: Blood Wars,Underworld: Blood Wars,Underworld: Blood Wars,91.0,"Action,Adventure,Fantasy","[28, 14, 27, 18]",5.8,62942,2017-01-06,2017-01-06,5.5,2318,18.976,30353973,35000000,81209222
305470,tt3717490,Power Rangers,Power Rangers,Power Rangers,124.0,"Action,Adventure,Sci-Fi","[28, 12, 878]",6.0,92013,2017-03-24,2017-03-24,6.2,2667,15.865,85364450,120000000,142531552
340485,tt3721936,American Honey,American Honey,American Honey,163.0,"Adventure,Drama,Romance",[18],7.0,31663,2016-09-30,2016-09-30,6.7,417,8.777999999999999,663247,3500000,2611750
328589,tt3722070,The Lady in the Van,The Lady in the Van,The Lady in the Van,104.0,"Biography,Comedy,Drama","[35, 18]",6.7,23105,2016-01-15,2015-12-04,6.3,393,9.269,10021175,6000000,42320503
293167,tt3731562,Kong: Skull Island,Kong: Skull Island,Kong: Skull Island,118.0,"Action,Adventure,Fantasy","[28, 12, 14]",6.6,237720,2017-03-10,2017-03-10,6.3,6054,29.388,168052812,185000000,561072059
334543,tt3741834,Lion,Lion,Lion,118.0,"Biography,Drama",[18],8.1,181601,2016-11-25,2016-11-25,8.1,3833,17.215999999999998,51739495,12000000,149570720
334543,tt4685968,Lion,Lion,Lion,143.0,"Action,Drama,Romance",[18],3.6,282,2016-11-25,2016-11-25,8.1,3833,17.215999999999998,51739495,12000000,149570720
302688,tt3760922,My Big Fat Greek Wedding 2,My Big Fat Greek Wedding 2,My Big Fat Greek Wedding 2,94.0,"Comedy,Romance","[10749, 35, 10751]",6.0,25933,2016-03-25,2016-03-25,5.8,593,6.7139999999999995,59689605,18000000,92096558
345887,tt3766354,The Equalizer 2,The Equalizer 2,The Equalizer 2,121.0,"Action,Crime,Thriller","[53, 28, 80]",6.7,97963,2018-07-20,2018-07-20,6.4,2089,22.961,102084362,77000000,190453132
302401,tt3774114,Snowden,Snowden,Snowden,134.0,"Biography,Drama,Thriller","[18, 36, 80, 53]",7.3,119149,2016-09-16,2016-09-16,7.1,2427,13.703,21587519,50000000,35380918
348350,tt3778644,Solo: A Star Wars Story,Solo: A Star Wars Story,Solo: A Star Wars Story,135.0,"Action,Adventure,Fantasy","[28, 12, 878]",7.0,226243,2018-05-25,2018-05-25,6.6,3838,29.502,213767512,275000000,393151347
313369,tt3783958,La La Land,La La Land,La La Land,128.0,"Comedy,Drama,Music","[35, 18, 10749]",8.0,436070,2016-12-09,2016-12-09,7.9,10028,16.275,151101803,20000000,426351163
301351,tt3787590,We Are Your Friends,We Are Your Friends,We Are Your Friends,96.0,"Drama,Music,Romance","[18, 10402, 10749, 35]",6.2,32327,2015-08-28,2015-08-28,6.3,1241,10.809000000000001,3591417,2000000,10153415
290250,tt3799694,The Nice Guys,The Nice Guys,The Nice Guys,116.0,"Action,Comedy,Crime","[35, 80, 9648]",7.4,240337,2016-05-20,2016-05-20,7.1,4272,13.743,36261763,50000000,59596747
397805,tt3802576,Brothers,Brothers,Brothers,156.0,"Action,Drama,Sport",[18],6.7,10689,2015-08-14,2014-01-01,7.3,3,0.6,656688,13000000,17856688
397805,tt6447400,Brothers,Brothers,Brothers,95.0,"Action,Drama,War",[18],5.2,8,2015-08-14,2014-01-01,7.3,3,0.6,656688,13000000,17856688
310133,tt3813310,Cop Car,Cop Car,Cop Car,88.0,"Crime,Thriller",[53],6.3,27081,2015-08-07,2015-08-07,5.8,452,11.414000000000001,134552,5000000,143658
346910,tt3829266,The Predator,The Predator,The Predator,107.0,"Action,Adventure,Sci-Fi","[878, 28, 53, 12, 27]",5.4,94888,2018-09-14,2018-09-14,5.2,2018,29.473000000000003,51024708,88000000,159487563
